electrons_mu2_16_2 0.967573
electrons_mu2_17_2 0.996811
electrons_mu2_18_2 0.999558
electrons_mu2_19_2 1.0078
electrons_mu2_1_2 0.910015
electrons_mu2_20_2 1.07986
electrons_mu2_21_2 1.03033
electrons_mu2_22_2 1.0299
electrons_mu2_23_2 1.03461
electrons_mu2_24_2 1.05189
electrons_mu2_25_2 1.02383
electrons_mu2_26_2 1.05063
electrons_mu2_27_2 1.07243
electrons_mu2_28_2 1.02524
electrons_mu2_29_2 1.052
electrons_mu2_2_2 0.754008
electrons_mu2_30_2 1.02768
electrons_mu2_31_2 1.05261
electrons_mu2_32_2 1.05375
electrons_mu2_33_2 1.04605
electrons_mu2_34_2 1.03262
electrons_mu2_35_2 1.02723
electrons_mu2_36_2 1.00718
electrons_mu2_37_2 0.997379
electrons_mu2_38_2 1.03472
electrons_mu2_39_2 0.966612
electrons_mu2_3_2 0.913748
electrons_mu2_4_2 1.01027
electrons_mu2_5_2 0.864579
electrons_mu2_6_2 1.01156
electrons_mu2_7_2 1.00886
electrons_mu2_8_2 0.957675
electrons_mu2_9_2 1.09876
electrons_nn_10_2 10
electrons_nn_11_2 5.58495
electrons_nn_12_2 3.45013
electrons_nn_13_2 5.64059
electrons_nn_14_2 8.23782
electrons_nn_15_2 5.86987
electrons_nn_16_2 9.99983
electrons_nn_17_2 9.36068
electrons_nn_18_2 9.99999
electrons_nn_19_2 8.34678
electrons_nn_1_2 0.000277561
electrons_nn_20_2 4.87535
electrons_nn_21_2 9.53313
electrons_nn_22_2 10
electrons_nn_23_2 10
electrons_nn_24_2 10
electrons_nn_25_2 9.99999
electrons_nn_26_2 10
electrons_nn_27_2 7.09425
electrons_nn_28_2 10
electrons_nn_29_2 4.79174
electrons_nn_2_2 2.20487
electrons_nn_30_2 9.97616
electrons_nn_31_2 4.41154
electrons_nn_32_2 5.28192
electrons_nn_33_2 4.92811
electrons_nn_34_2 5.01195
electrons_nn_35_2 3.74148
electrons_nn_36_2 4.21299
electrons_nn_37_2 4.41313
electrons_nn_38_2 4.86297
electrons_nn_39_2 0.183498
electrons_nn_3_2 9.99992
electrons_nn_4_2 2.9971
electrons_nn_5_2 9.99992
electrons_nn_6_2 3.3842
electrons_nn_7_2 8.43064
electrons_nn_8_2 4.56976
electrons_nn_9_2 5.25017
