QC2RE2375	-2.375	.01	0.000	-6.289794362144188e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2365	-2.365	.01	0.000	-5.628389017918165e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2355	-2.355	.01	0.000	-5.047642809576614e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2345	-2.345	.01	0.000	-4.536557764793388e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2335	-2.335	.01	0.000	-4.085750737274608e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2325	-2.325	.01	0.000	-3.687211903258857e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2315	-2.315	.01	0.000	-3.3340956431723364e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2305	-2.305	.01	0.000	-3.0205418454455665e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2295	-2.295	.01	0.000	-2.7415245907899697e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2285	-2.285	.01	0.000	-2.4927244362760564e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2275	-2.275	.01	0.000	-2.270421112939879e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2265	-2.265	.01	0.000	-2.071403258504669e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2255	-2.255	.01	0.000	-1.8928925656865775e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2245	-2.245	.01	0.000	-1.7324800933197512e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2235	-2.235	.01	0.000	-1.58807244259931e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2225	-2.225	.01	0.000	-1.4578464556349307e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2215	-2.215	.01	0.000	-1.3402110267982822e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2205	-2.205	.01	0.000	-1.2337745596347295e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2195	-2.195	.01	0.000	-1.1373175077781493e-09	0.0	0.0	0.0	0.0	0.0	
QC2RE2185	-2.185	.01	0.000	-1.0497689665147387e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE2175	-2.175	.01	0.000	1.0333625062204184e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE2165	-2.165	.01	0.000	9.174716379712319e-12	0.0	0.0	0.0	0.0	0.0	
QC1RE2155	-2.155	.01	0.000	8.837934867561069e-12	0.0	0.0	0.0	0.0	0.0	
QC1RE2145	-2.145	.01	0.000	9.204592409584026e-12	0.0	0.0	0.0	0.0	0.0	
QC1RE2135	-2.135	.01	0.000	1.0131996263041808e-11	0.0	0.0	0.0	0.0	0.0	
